,Employment,AvgPrice,AvgWage,TotalInv,PriceStd,WageStd,InvStd,NumOpenPositions,HHLiquidity,FirmLiquidity,UnsatisfiedDemandPct
113,588,26.042694145936085,1428.0,1764.0,0.27483941765258424,0.0,0.9797958971132712,0,2669517.1945664445,430482.8054335554,41.62480534083583
114,588,26.042694145936085,1428.0,1764.0,0.27483941765258424,0.0,0.9797958971132712,0,2623579.0837017484,476420.9162982517,41.62480534083583
115,588,26.042694145936085,1428.0,1764.0,0.27483941765258424,0.0,0.9797958971132712,0,2577640.972837052,522359.02716294804,41.62480534083583
116,588,26.042694145936085,1428.0,1764.0,0.27483941765258424,0.0,0.9797958971132712,0,2531702.8619723557,568297.1380276444,41.62480534083583
117,588,26.042694145936085,1428.0,1764.0,0.27483941765258424,0.0,0.9797958971132712,0,2485764.751107659,614235.2488923407,41.62480534083583
118,588,26.042694145936085,1428.0,1764.0,0.27483941765258424,0.0,0.9797958971132712,0,2439826.640242963,660173.359757037,41.62480534083583
119,588,26.042694145936085,1428.0,1764.0,0.27483941765258424,0.0,0.9797958971132712,0,2393888.5293782665,706111.4706217333,41.62480534083583
120,588,26.042694145936085,1428.0,1764.0,0.27483941765258424,0.0,0.9797958971132712,0,2347950.4185135704,752049.5814864296,41.62480534083583
121,588,26.042694145936085,1428.0,1764.0,0.27483941765258424,0.0,0.9797958971132712,0,2302012.307648874,797987.6923511259,41.62480534083583
122,588,26.042694145936085,1428.0,1764.0,0.27483941765258424,0.0,0.9797958971132712,0,2256074.196784178,843925.8032158222,41.62480534083583
123,588,26.042694145936085,1428.0,1764.0,0.27483941765258424,0.0,0.9797958971132712,0,2210136.0859194812,889863.9140805185,41.62480534083583
124,588,26.042694145936085,1428.0,1764.0,0.27483941765258424,0.0,0.9797958971132712,0,2164197.975054785,935802.0249452149,41.62480534083583
125,588,26.042694145936085,1428.0,1764.0,0.27483941765258424,0.0,0.9797958971132712,0,2118259.864190089,981740.1358099112,41.62480534083583
126,588,26.042694145936085,1428.0,1764.0,0.27483941765258424,0.0,0.9797958971132712,0,3016033.6,83966.40000000001,31.20749957202453
127,679,26.14198292048716,1428.0,2037.0,0.22730885746684834,0.0,1.3,0,2969921.3912750273,130078.60872497286,31.20749957202453
128,679,26.14198292048716,1428.0,2037.0,0.22730885746684834,0.0,1.3,0,2916673.337449726,183326.6625502736,31.20749957202453
129,679,26.14198292048716,1428.0,2037.0,0.22730885746684834,0.0,1.3,0,2863425.2836244255,236574.71637557438,31.20749957202453
130,679,26.14198292048716,1428.0,2037.0,0.22730885746684834,0.0,1.3,0,2810177.229799125,289822.7702008752,31.20749957202453
131,679,26.14198292048716,1428.0,2037.0,0.22730885746684834,0.0,1.3,0,2756929.175973824,343070.82402617595,31.20749957202453
132,679,26.14198292048716,1428.0,2037.0,0.22730885746684834,0.0,1.3,0,2703681.122148523,396318.8778514767,31.20749957202453
133,679,26.14198292048716,1428.0,2037.0,0.22730885746684834,0.0,1.3,0,2650433.0683232225,449566.9316767775,31.20749957202453
134,679,26.14198292048716,1428.0,2037.0,0.22730885746684834,0.0,1.3,0,2597185.014497922,502814.98550207826,31.20749957202453
135,679,26.14198292048716,1428.0,2037.0,0.22730885746684834,0.0,1.3,0,2543936.960672621,556063.0393273791,31.20749957202453
136,679,26.14198292048716,1428.0,2037.0,0.22730885746684834,0.0,1.3,0,2490688.90684732,609311.0931526799,31.20749957202453
137,679,26.14198292048716,1428.0,2037.0,0.22730885746684834,0.0,1.3,0,2437440.8530220194,662559.1469779806,31.20749957202453
138,679,26.14198292048716,1428.0,2037.0,0.22730885746684834,0.0,1.3,0,2384192.7991967187,715807.2008032814,31.20749957202453
139,679,26.14198292048716,1428.0,2037.0,0.22730885746684834,0.0,1.3,0,2330944.745371418,769055.2546285822,31.20749957202453
140,679,26.14198292048716,1428.0,2037.0,0.22730885746684834,0.0,1.3,0,2277696.691546117,822303.3084538828,31.20749957202453
141,679,26.14198292048716,1428.0,2037.0,0.22730885746684834,0.0,1.3,0,2224448.6377208163,875551.3622791836,31.20749957202453
142,679,26.14198292048716,1428.0,2037.0,0.22730885746684834,0.0,1.3,0,2171200.5838955157,928799.4161044843,31.20749957202453
143,679,26.14198292048716,1428.0,2037.0,0.22730885746684834,0.0,1.3,0,2117952.530070215,982047.4699297851,31.20749957202453
144,679,26.14198292048716,1428.0,2037.0,0.22730885746684834,0.0,1.3,0,2064704.476244914,1035295.5237550859,31.20749957202453
145,679,26.14198292048716,1428.0,2037.0,0.22730885746684834,0.0,1.3,0,2011456.4224196132,1088543.5775803868,31.20749957202453
146,679,26.14198292048716,1428.0,2037.0,0.22730885746684834,0.0,1.3,0,1958208.3685943126,1141791.6314056874,31.20749957202453
147,679,26.14198292048716,1428.0,2037.0,0.22730885746684834,0.0,1.3,0,3003038.8,96961.20000000001,24.552425825033293
148,774,26.18087074147619,1428.0,2322.0,0.19742485585394526,0.0,1.4535223674671376,0,2949710.293328913,150289.7066710873,24.552425825033293
149,774,26.18087074147619,1428.0,2323.0,0.19742485585394526,0.0,1.462355924009216,0,2888944.928397866,211055.07160213398,24.552425825033293
150,774,26.18087074147619,1428.0,2322.0,0.19742485585394526,0.0,1.4535223674671376,0,2828126.960984108,271873.0390158917,24.552425825033293
151,774,26.18087074147619,1428.0,2322.0,0.19742485585394526,0.0,1.4535223674671376,0,2767335.294811706,332664.70518829394,24.552425825033293
152,774,26.18087074147619,1428.0,2322.0,0.19742485585394526,0.0,1.4535223674671376,0,2706543.6286393036,393456.37136069615,24.552425825033293
153,774,26.18087074147619,1428.0,2322.0,0.19742485585394526,0.0,1.4535223674671376,0,2645751.9624669016,454248.03753309837,24.552425825033293
154,774,26.18087074147619,1428.0,2328.0,0.19742485585394526,0.0,1.6022711154086025,0,2585119.0130369263,514880.9869630737,24.552425825033293
155,774,26.18087074147619,1428.0,2327.0,0.19742485585394526,0.0,1.5625348480962438,0,2524300.8940741196,575699.1059258805,24.552425825033293
156,774,26.18087074147619,1428.0,2322.0,0.19742485585394526,0.0,1.4535223674671376,0,2463376.9639496948,636623.0360503051,24.552425825033293
157,774,26.18087074147619,1428.0,2322.0,0.19742485585394526,0.0,1.4535223674671376,0,2402585.297777293,697414.7022227073,24.552425825033293
158,774,26.18087074147619,1428.0,2322.0,0.19742485585394526,0.0,1.4535223674671376,0,2341793.6316048903,758206.3683951095,24.552425825033293
159,774,26.18087074147619,1428.0,2322.0,0.19742485585394526,0.0,1.4535223674671376,0,2281001.9654324884,818998.0345675118,24.552425825033293
160,774,26.18087074147619,1428.0,2322.0,0.19742485585394526,0.0,1.4535223674671376,0,2220210.299260086,879789.700739914,24.552425825033293
161,774,26.18087074147619,1428.0,2322.0,0.19742485585394526,0.0,1.4535223674671376,0,2159418.633087684,940581.3669123162,24.552425825033293
162,774,26.18087074147619,1428.0,2322.0,0.19742485585394526,0.0,1.4535223674671376,0,2098626.9669152815,1001373.0330847184,24.552425825033293
163,774,26.18087074147619,1428.0,2322.0,0.19742485585394526,0.0,1.4535223674671376,0,2037835.3007428793,1062164.6992571207,24.552425825033293
164,774,26.18087074147619,1428.0,2322.0,0.19742485585394526,0.0,1.4535223674671376,0,1977043.634570477,1122956.365429523,24.552425825033293
165,774,26.18087074147619,1428.0,2322.0,0.19742485585394526,0.0,1.4535223674671376,0,1916251.9683980749,1183748.0316019251,24.552425825033293
166,774,26.18087074147619,1428.0,2322.0,0.19742485585394526,0.0,1.4535223674671376,0,1855460.3022256726,1244539.6977743274,24.552425825033293
167,774,26.18087074147619,1428.0,2322.0,0.19742485585394526,0.0,1.4535223674671376,0,1794668.6360532704,1305331.3639467296,24.552425825033293
168,774,26.18087074147619,1428.0,2323.0,0.19742485585394526,0.0,1.462355924009216,0,2989472.8000000003,110527.20000000001,13.94540489047172
169,859,26.215220765571804,1428.0,2582.0,0.16364956867771355,0.0,2.0069575949378673,0,2928709.387415703,171290.61258429702,13.94540489047172
170,859,26.215220765571804,1428.0,2586.0,0.16364956867771355,0.0,2.0695971403228026,0,2861261.609477517,238738.39052248278,13.94540489047172
171,859,26.215220765571804,1428.0,2589.0,0.16364956867771355,0.0,2.1783832388616875,0,2793789.040941464,306210.95905853633,13.94540489047172
172,859,26.215220765571804,1428.0,2580.0,0.16364956867771355,0.0,1.9436506316151,0,2725998.1956565175,374001.8043434827,13.94540489047172
173,859,26.215220765571804,1428.0,2580.0,0.16364956867771355,0.0,1.954016841836789,0,2658445.8801051895,441554.11989481037,13.94540489047172
174,859,26.215220765571804,1428.0,2589.0,0.16364956867771355,0.0,2.322028893407268,0,2591130.062821657,508869.937178343,13.94540489047172
175,859,26.215220765571804,1428.0,2595.0,0.16364956867771355,0.0,2.4261829354695488,0,2523735.677775144,576264.3222248561,13.94540489047172
176,859,26.215220765571804,1428.0,2598.0,0.16364956867771355,0.0,2.4078155572169058,0,2456261.8687188434,643738.1312811567,13.94540489047172
177,859,26.215220765571804,1428.0,2599.0,0.16364956867771355,0.0,2.7542254039489174,0,2388738.005835457,711261.9941645432,13.94540489047172
178,859,26.215220765571804,1428.0,2596.0,0.16364956867771355,0.0,2.506234650070125,0,2321101.7405706546,778898.2594293454,13.94540489047172
179,859,26.215220765571804,1428.0,2599.0,0.16364956867771355,0.0,2.430841397333421,0,2253629.499912894,846370.5000871065,13.94540489047172
180,859,26.215220765571804,1428.0,2602.0,0.16364956867771355,0.0,2.7887943160752706,0,2186156.0938523365,913843.9061476636,13.94540489047172
181,859,26.215220765571804,1428.0,2590.0,0.16364956867771355,0.0,2.285218200133681,0,2118288.8016261538,981711.1983738465,13.94540489047172
182,859,26.215220765571804,1428.0,2591.0,0.16364956867771355,0.0,2.1277151400438257,0,2050761.4196419164,1049238.5803580838,13.94540489047172
183,859,26.215220765571804,1428.0,2608.0,0.16364956867771355,0.0,2.8450914668153384,0,1983660.8240478267,1116339.1759521735,13.94540489047172
184,859,26.215220765571804,1428.0,2588.0,0.16364956867771355,0.0,2.0512622376665464,0,1915579.6136316538,1184420.3863683464,13.94540489047172
185,859,26.215220765571804,1428.0,2577.0,0.16364956867771355,0.0,1.911448760400436,0,1847737.2875426312,1252262.712457369,13.94540489047172
186,859,26.215220765571804,1428.0,2577.0,0.16364956867771355,0.0,1.911448760400436,0,1780184.7977975656,1319815.2022024347,13.94540489047172
187,859,26.215220765571804,1428.0,2596.0,0.16364956867771355,0.0,2.4573945305522025,0,1713131.2792290743,1386868.720770926,13.94540489047172
188,859,26.215220765571804,1428.0,2586.0,0.16364956867771355,0.0,1.9644311896805902,0,1645316.50975984,1454683.4902401604,13.94540489047172
189,859,26.215220765571804,1428.0,2586.0,0.16364956867771355,0.0,2.0695971403228026,0,2977334.8000000003,122665.20000000001,6.840359177390935
190,934,26.227062089077712,1428.0,2813.0,0.1467527915546169,0.0,2.6117643713231735,1,2909804.9994869544,190195.0005130459,6.840359177390935
191,934,26.227062089077712,1428.0,2847.0,0.1467527915546169,0.0,3.053247980810473,1,2837205.378844259,262794.62115574145,6.840359177390935
192,934,26.227062089077712,1428.0,2877.0,0.1467527915546169,0.0,3.8398626869388774,1,2764511.379303606,335488.62069639406,6.840359177390935
193,934,26.227062089077712,1428.0,2895.0,0.1467527915546169,0.0,4.365556185422518,1,2691494.9228669363,408505.07713306404,6.840359177390935
194,934,26.227062089077712,1428.0,2913.0,0.1467527915546169,0.0,4.665919853663164,1,2618485.7121467986,481514.28785320185,6.840359177390935
195,934,26.227062089077712,1428.0,2935.0,0.1467527915546169,0.0,5.646801186190606,1,2545580.47230069,554419.5276993103,6.840359177390935
196,934,26.227062089077712,1428.0,2958.0,0.1467527915546169,0.0,5.889864603749822,1,2472698.715588629,627301.2844113717,6.840359177390935
197,934,26.227062089077712,1428.0,2967.0,0.1467527915546169,0.0,5.67655999116836,1,2399447.5416884883,700552.4583115118,6.840359177390935
198,934,26.227062089077712,1428.0,3006.0,0.1467527915546169,0.0,7.201038084536805,1,2326990.6059115767,773009.3940884235,6.840359177390935
199,934,26.227062089077712,1428.0,3009.0,0.1467527915546169,0.0,7.7877072260315385,1,2253581.385033572,846418.6149664281,6.840359177390935
200,934,26.227062089077712,1428.0,3036.0,0.1467527915546169,0.0,8.988792123438156,1,2180807.7546511297,919192.2453488708,6.840359177390935
201,934,26.227062089077712,1428.0,3051.0,0.1467527915546169,0.0,9.205285043238625,1,2107711.1136451764,992288.8863548242,6.840359177390935
202,934,26.227062089077712,1428.0,3062.0,0.1467527915546169,0.0,9.275557104344708,1,2034518.069083284,1065481.9309167168,6.840359177390935
203,934,26.227062089077712,1428.0,3079.0,0.1467527915546169,0.0,10.07877557899357,1,1961476.8207182284,1138523.179281772,6.840359177390935
204,934,26.227062089077712,1428.0,3100.0,0.1467527915546169,0.0,10.542841891611348,1,1888546.3091875112,1211453.6908124895,6.840359177390935
